round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
170,0.908867775138559,0.3737753880023956,0.03634204275534442,1,,
171,0.9101346001583531,0.36459262669086456,0.03388756927949327,0,,
172,0.9097387173396675,0.3551023328304291,0.034283452098178936,0,,
173,0.9057007125890736,0.38588164329528807,0.03507521773555028,0,,
174,0.9136975455265242,0.34071856796741484,0.033174980205859066,0,,
175,0.8992082343626286,0.39637918293476104,0.03626286619160728,0,,
176,0.9121931908155186,0.34870713621377947,0.0332541567695962,0,,
177,0.9114806017418844,0.3352166086435318,0.034283452098178936,0,,
178,0.9102929532858274,0.3462891492247582,0.03776722090261283,0,,
179,0.8936658749010293,0.38732314586639405,0.032066508313539195,0,,
180,0.9098970704671417,0.3514102351665497,0.03127474267616785,0,,
181,0.9136975455265242,0.35100499212741854,0.03167062549485352,0,,
182,0.9135391923990499,0.33854132622480393,0.031828978622327794,0,,
183,0.9074425969912906,0.3751092803478241,0.032699920823436264,0,,
184,0.9114806017418844,0.3575535160303116,0.03515439429928741,0,,
185,0.9140142517814727,0.3422922194004059,0.03238321456848773,0,,
186,0.9068091844813935,0.3790535965561867,0.03412509897070467,0,,
187,0.9153602533650039,0.330974652171135,0.033808392715756135,0,,
188,0.9193190815518606,0.3368760949373245,0.032937450514647665,0,,
189,0.9171021377672209,0.34324306130409243,0.033174980205859066,0,,
190,0.9186856690419636,0.34367047876119616,0.0332541567695962,0,,
191,0.9184481393507522,0.3390455788373947,0.033174980205859066,0,,
192,0.9195566112430721,0.34182494938373564,0.0339667458432304,0,,
193,0.9182106096595408,0.3445237573981285,0.03365003958828187,0,,
194,0.920665083135392,0.3326267191767693,0.0332541567695962,0,,
195,0.9198733174980206,0.3411086368560791,0.0339667458432304,0,,
196,0.9191607284243863,0.3403371921181679,0.03309580364212193,0,,
197,0.9190815518606492,0.3450443685054779,0.03365003958828187,0,,
198,0.9202692003167062,0.34429811507463454,0.0330166270783848,0,,
199,0.9207442596991291,0.343766450881958,0.0334916864608076,0,,
200,0.9208234362628662,0.34005650848150254,0.033570863024544734,0,,
